f0,f1,f2
-0.22908547700725274,0.28509495512403726,-2.4483465599383933
-0.4192322897974791,0.6442577702925667,1.7978432128162654
0.19378370300337033,0.04533727732403148,-1.604639692946215
-0.41679140152392835,0.5988937308269915,2.595143169134178
-0.04922199691781992,-0.6174288147354995,1.4851785312209183
0.09452793064028198,0.07511472609875658,1.684694445173557
-0.5700765165933234,0.4215957066648477,-0.14418231918853186
-0.5363163213893785,-0.44401320144052514,-0.8679011449080409
0.5495868419932362,0.689765298605227,0.6053414210252894
0.13383752003742166,-0.5067792816402495,-0.7377813765988392
-0.1258182134828183,-0.1894211568364781,2.28355395884504
-0.24062561564198387,0.33521403028412355,2.21892314038106
0.33123411169621453,-0.1654081902340786,0.5170504573692445
0.534947410762372,0.3642376905394018,2.8336654263518506
0.33142419496870823,0.6031328540398286,-2.8704858415223247
0.2568294593706465,0.4391347387529494,-0.8574685529856603
-0.43641575081218054,0.4453430017330333,-0.4658562777454658
0.1911156429805918,0.6529280921157599,-0.8139278398364773
0.1429490204051509,0.6400912185045065,-2.3413505501867675
0.3701427650338398,0.18892459695159258,-2.938228315100731
-0.4404476331371634,-0.6309316623695147,-1.8409013834197898
-0.4101495995429431,-0.19123319308348719,2.0835380248272886
-0.36247129495862723,-0.34670455375935116,0.9894853258245879
-0.2899061827576101,0.1372191963454532,2.148994359487041
0.06359371276608594,0.17717844255027881,-2.7077527681355313
-0.6044170022960746,-0.04694283198258853,2.6921220168941833
-0.09763230790146438,-0.07517955579928237,2.692835047365886
-0.43591335271851206,0.22578708201927422,2.5059719125132425
0.07582391532859778,-0.13019950656832446,0.5118543758260818
-0.41152495702350567,-0.10392695954054953,-0.0031319137713592404
0.538556346801933,0.2557336688732833,-2.8610693730801913
-0.2974940367364178,-0.38749062437637977,-0.4963328238481268
-0.6501642535737348,-0.568885503598392,-1.4521412855340428
-0.02865971445734916,-0.142921791201983,2.7197976546370732
0.31905819917634126,0.5892470054465531,-0.10495070735636558
0.07140553759206225,-0.25819733354652447,-2.590615685033499
0.2703208489920059,0.6728413613545308,-0.6742385840076772
0.4045591556137056,-0.07203977068781497,-2.356311374561154
-0.5204871622626734,-0.6160903094580259,2.3213151629018682
0.19563048413526007,-0.23472972310134604,2.094289983704158
-0.6968932454492279,-0.20314417344798918,-1.552059981710734
0.3281621056987425,-0.667890630506489,1.1287037029543967
-0.5322113492248033,-0.38633883850706774,-1.6358759078199714
-0.26649734203774345,-0.3936150933165929,0.6753857564514716
-0.43138765696446546,0.3357075146486239,-1.0599865009127278
0.2907793996734064,0.2360422345697245,0.27317874837242506
-0.4521020316180441,0.1581004245653369,-1.690990448378045
-0.6984999649787973,-0.2763053593069636,-1.377830451218457
-0.2816726570740099,-0.3123534989782904,0.4969486840673545
0.5948682231584224,0.40989480213143037,2.373934350729243
-0.6152159224182513,-0.696869562029994,-0.7013804640691808
-0.3044764970213841,0.5651140685370237,-1.874141031942689
-0.6028665806387608,0.32178184636506546,-1.4546144980663132
0.6679876795483806,-0.43452161721135774,-2.7571334720174066
0.0018022842505114323,0.30787583325182943,-1.406500685716665
0.25197658468680795,0.484234994876116,0.7978852586673986
-0.02966799685238819,0.017987727166003276,0.2483468557930668
0.2055487482017866,-0.07879615810238372,0.28287102123107655
0.33870142298093975,-0.48412052244832776,-1.8537849017553545
0.5600350834556711,0.6814350321536926,2.026782509199056
-0.16695475908492685,0.6986446694129067,-2.4738641098588348
0.4451655982349705,0.2538850626163801,1.0636596722318812
0.3236560251420928,0.6685778774417266,-2.9207884058637292
-0.6742040506374527,-0.04429955428301702,1.2735485133452924
0.4218380018863861,0.5093308439509627,-0.44728083320005085
0.1283226746001026,0.5681580178288184,-2.4836318275909663
0.02293378350476416,-0.6480745819680102,-0.03164115072051166
0.22814853904671395,-0.39429229991450154,1.1647615749347926
-0.06567582960994589,0.617314737537954,1.1677349117881786
0.17597192511906645,-0.13206627574780538,1.100411198662992
-0.6542569353592815,0.5587561390414972,1.6261149473722742
-0.6338055655455754,-0.23858075168149978,2.988392713563523
-0.6394611547134522,0.30988165150109404,-2.1340081128695383
0.2567732556434855,-0.21336172266556125,-2.2276863371953395
-0.6512713480013702,-0.10331849866502762,2.0597000096151614
-0.010763109857283237,-0.09176652785141093,-1.0975237874448402
-0.37667842348866354,0.05084250250526379,-0.14490217193737465
-0.6783182963825825,-0.6311419779279493,2.44660855491888
-0.4046582942379738,0.1804980561692251,-2.565378161392808
0.45106222503564863,0.6191135197459514,1.2470219643009974
-0.6454028469905482,-0.12564182079742225,1.8510924087529466
-0.16667503049379484,-0.195971321363275,1.572218304417591
-0.40870782309735887,0.054255586746554396,-1.7577644321304033
0.1047615404104909,-0.5696034939568052,0.08888753044844666
0.16921614838787247,-0.12729468438743352,0.6264189539839347
-0.36393980565054074,0.18075395903035263,2.016633376382039
-0.30546704506655586,-0.3183915945359469,2.938656921047987
-0.01751053567764882,-0.16364741734365362,0.3766760349214069
0.15394142943853129,0.6152781364947,-0.18475461208500787
0.4619876508464231,0.21723104964053963,-1.9978145440920865
0.135863320731328,-0.0595577556726522,2.439503524648808
0.549962828149591,-0.16180018775723615,-2.1888553396609165
-0.11133100598391765,-0.5772632755776093,-2.8101537350556285
-0.2716737728138153,-0.47053496845766374,-1.5181697684524593
0.031599459010143494,-0.35370116074626373,1.2605436231986973
0.36478115493486873,-0.10568776799536805,-1.718852422650956
0.30131149528571766,0.6779054760195353,0.44631618511807236
-0.22034182455876844,0.174467456393818,-1.4086762039147838
-0.4982348773754743,0.3700574637358731,1.4211329225664002
0.5457229097285135,-0.49262007146667475,-2.8468528747597466
0.646345751706934,-0.4054179506898552,-1.6743405470831318
-0.3942007765421132,0.028552190201473038,-0.48001691930709045
0.19990662872982734,0.6438935312741292,0.8103314115463611
-0.5518764985255353,-0.43243743341897734,-2.4433161970895236
-0.583443327211666,0.6958610371321063,1.786639385925124
0.1257772529290897,0.085009856637284,1.248539804508499
0.04625762520984933,-0.6328761103215234,-0.03576054441645393
0.6850565075713384,0.0362754979768507,0.673471677272214
